search_name,search_query,title,published,link,past_days,published_dt_utc
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Police funding boost aims to tackle shop theft and antisocial behaviour - Asian Trader,"Fri, 19 Dec 2025 13:00:51 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxObTVhb05aY1pUaWZOM0JvMHRrSGJMNkwyMjB1OUpSY1g5ZGtFbHRlQk1pZS1NeUhlNEF2dWxKSVFQSGZsM251dDY4UU9UUXQ5MHdabFlpb292ejV0ZlZXWUJJUXdWMWVjMUxGbHI0bGIxWk9tWDdnWFM4N01mdlJSby1QYTJSV1lpMGJ1ZkVobHpad1J2TnVERzJVNGVMUVI3?oc=5,1,2025-12-19 13:00:51+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Experts warn Theft cases increase during the holiday season - Spectrum News,"Fri, 19 Dec 2025 10:15:00 GMT",https://news.google.com/rss/articles/CBMie0FVX3lxTE5aNHM5b3RGdTVtWE0zaVViTjJpVUlpTkVERDNIQ3JtbngyRUhSWFNCZ3NTaEhqZ25vQUZtS2h6a2hxNzlSWTRTWlZybm1VaUVobnJqSGk3dDFhYUxXQXMwT3dBM3ZpVm53OFJpenpCb2FRcm1MVUl2aXMwSQ?oc=5,1,2025-12-19 10:15:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Every five minutes: The harsh reality of Victoria’s retail crime wave - Inside Retail Australia,"Fri, 19 Dec 2025 05:53:05 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxOc2NWTHFyOVZ6VlgxeFA3d2hIdzZBOEk0QlhsQ2lJUWV3dU1OWlZqYW5XV2pLMWV1LWtfNWFoanI2Z0ZlRjAyNEdXX1RQWndHR0JITFpPTjl0M3dSZWwyeHRfNnNtV2MxTU5nLWV3T2tMSEZMcFM0WjBQRXE0SExaMmwyd3VoaEFaLS1Sc3ltREx6bjBMT29VQzVlc0dUcGxzS1QtRUdBQ2hTb2hJSEY0Rw?oc=5,1,2025-12-19 05:53:05+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Target, American Eagle Push Congress to Expand Organized Retail Crime Protections - Sourcing Journal","Thu, 18 Dec 2025 22:41:02 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRGFZQ001Vk4xVXd3Rl9ZRlFXYXVRSnVLX3o3dHJYNjI1Rl9VT0hXcTFCdlhVZ0xCcE8tWnpFdzVSMHBSSUtkeFBUWjJqR2dIYlFkY1JlZnRPOHkwdExzajlhdExueGx2cHJvejFjMVlCQ0JyTEJUNDFqbFM2SkxCRnJxaGNNU3FtTTRTRE5qN05lWEtJUlF0NUVBanRHLVFmTXRlX1pWRFF4V1Fnb0xUSHFPQ3E2OGZ2NXJqM3pmd3FraTQ?oc=5,1,2025-12-18 22:41:02+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Retail crime advisory group spent $24k catering, venue hire - RNZ","Fri, 19 Dec 2025 04:38:00 GMT",https://news.google.com/rss/articles/CBMixgFBVV95cUxQUHg4d2tLeU9NWUtWelBRWHBjdUppTEZsc0dzR1ROYzQwR3luY1hYUFBOTzhJOEV1V2xRbC1vaFZaLXpGSHlxN0Rmd3otOTEzcUVDM3JWdDBBalNycEI5S0VSTE1ZbkYyVFZzTWY5LWZUZGFwc1h4MUhNZnM2WjJzTWRXQ19hNEcyUnRhdjVnRHV2V2VIWTJvN2FRSHJMNXJUcHdsRGkybjdRY0J6SFRXWVhvQXZ1Uy1wcFdMTzJkUkVwVHhvd0E?oc=5,1,2025-12-19 04:38:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Connecting With Carl - National Party,"Fri, 19 Dec 2025 02:56:29 GMT",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBNQUluTTVfd0R5TXltaFgyYnh2aXBxdlVvM1hpRVlDTDhMN19UTjNUODdEZkF2STA3cklNUXVtaS1fQkdyLVFXSldmTWxLQ2ZRaTROV0hRSUtaalhrRWc?oc=5,1,2025-12-19 02:56:29+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Lancaster County's Lt. Colie Trimnal Elected to Serve on CORCA Board to Combat Organized Retail Crime - Hoodline,"Thu, 18 Dec 2025 20:52:47 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxPMExabnFzUzczNWxZM1NGVEFIZWlvTHBobzg4MVNvNXVJenZoVkhOSVpndE4tbjF3TjBnSnowRjFTLWVnX3lubDFyYkNRZVllVmI3djNLOWpndy0wYVM1a1Y5QXZmeTBIdEs3eGhYc0Q4QTRmMWNmZmFuUEtyY205eDRqX1RhbFh5WUJaLWs5MGpjWUNhQTJYRFc2aXVZcHJDS3dBOTIwejZMUU9xd3JLSGVpMHFKVTlkcGpuLS13MFhlT1luZU8xZGZB?oc=5,1,2025-12-18 20:52:47+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","More than 100 bookstore staff will walk off the job tomorrow in fight for better wages, conditions - 9News.com.au","Fri, 19 Dec 2025 03:32:21 GMT",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQUVU5T1FQMzg2YmQxNk5ubUFxVWxjTjZta3lCZThDN2JNRWNnZFE1NXVlVzJlQVdtbjJ2ZVU2TXdGazY5Mm9qekN5S0lGbk5ydlZaWXkxcDZwWkM0QUZuU1U3U24tWG5hTEFjSFRUcktpanBvSUtjVkdkMnFEX2gxSHhCRVFrMjNaX1p2YkoyUjNnNVBvYjM3V01ZMGE3bUlIdmRvTVlDTzF6eEwyaDFndEJZbTh2YnFwQzdLSGZTLUNNNWd6Y2dFN0tnNE1Ua0E4SjJMNjVheTJldmoz0gF4QVVfeXFMTXNKMTNpT0lXcjJWWTJzTnlGeWZ3emNESlJnX0puWDZRUXY5MjVIemJBOHZPN21GTkFRT2l6d0EwVnpFME5oS2VQTl9FcERmQkZBV0JEU0liN2ZNTV9sMFBPTjVwOWhFa3JMQXJtOEdKckFxc2tYcUNJ?oc=5,1,2025-12-19 03:32:21+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Massive retail theft ring dismantled in three province police operation, 21 charged - CityNews Toronto","Thu, 18 Dec 2025 18:17:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxNejlQSTg3dXF6a09BQ0cwZ3lKN2xKYmY5ektfOGJpRXAycV90ZzE0VEY3QmE0cTFXYWE2c2NaTWVnWHlPcHRlYm92V3YyaEhFenRaRzRJYU5uWUZzRmg1UHFlZlZJWU5laUxmYWlfNE5mU2ZEdXNHNHBGbmxKMDFqRkhJbG1XU1JPNkRNdm1NZmRjalFTZll0QVlXS1VaOE1zU2lRTHMzRHpKQkFENDF4ZnZzUEdQYjVueXJ2YndEbw?oc=5,1,2025-12-18 18:17:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Ministerial advisory group defends catering bill for public meetings around New Zealand - RNZ,"Fri, 19 Dec 2025 06:43:59 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE92X0ptSW55S0h2bzZmbXUzeVlqU2NQN2V1Z0ppbXhERFpIeU1TbmpIallVTzhveFZ0YktYb0xLNExGeDZyN3ZNa2k0dmV0b2lLVVRTR3VLZGgxUFFodnRZdDItdVZlamR3V1J3dXNoekdrWklQ?oc=5,1,2025-12-19 06:43:59+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Best of 2025: Will retailers’ ‘dystopian’ anti-theft tech prevent crime? - Retail Gazette,"Fri, 19 Dec 2025 09:33:12 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTFBydUtJcGItNENiUzFldjdhak9wQjdveUs3VEhPd0JHb0NoR3BIR2c3N3hrYUxNYWY0c1ZfdGxLR2F0WVRBVXhLLTU4MEoyY2VzQlFUbnRSc2E1RExOZ09jVXFJQUxQUTRCNHo0MmVnOHdzOVU?oc=5,1,2025-12-19 09:33:12+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Prolific shoplifter banned from city centre - Sunderland Echo,"Fri, 19 Dec 2025 10:34:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxNeEY0WEZQM0NDbHBVTi1CMjRDUzd0aDhROWoyUTdoS1IyVjVMT21CNzlrNnhxX2RTUXNFWnBTaFVIQm5EZUZaV3d0N0ozekl4eXRDYnZKMEVSa1RCNjF0Z0tmcnlXRmVUejdScThTeENPZDFLR2I5cXFmeElKV3R2TzFfTDRORzFTQm1JX1Jfa01OQ0t6cEs3cQ?oc=5,1,2025-12-19 10:34:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Radio scheme taking on the fight against festive shoplifting hotspot - gazetteherald.co.uk,"Fri, 19 Dec 2025 05:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxNanhiNG0tSmFLSDI1S1lRelJEajVEdGtXYzVLWXprcTFWNWo0bU9TUHFyV0RYWlQ0TENJZXR4cU55TmgxZE1BNklfbmpTUXplakN4OExjS1oxTC1BSXlSN1p1Q2FYdFVUczZXQ1c1SHBjTzZlTElTZ2NXaTN4TUVsZ0ZPSDZRNUh5dnhrVmxHbTlaZE9odmlaM0FtdVpIU1hH?oc=5,1,2025-12-19 05:00:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",New NYPD retail theft task force cut Staten Island Mall crime by 40%. Here’s how - SILive.com,"Fri, 19 Dec 2025 10:50:00 GMT",https://news.google.com/rss/articles/CBMixAFBVV95cUxPaU1RRjJnRkUxSVhyWG96aFBhRE1uVzkwVTFRRHJ4WEtDQ3JXWWxQSXN0XzkxNGZnRFFaM2ZGdlZIeU1GcFMyY1hkaDRIbHR0SVNNNlhYOHZNSWVNcno3YkpZei1RRFhIZUlLc2trenViYkhxX3I0OG0yTzFJb2tRNWppVER6RWNIX21WMWJoSERlaDhkR2EyZDh1T0ZzRnUwejI5NXZaWHV6dk5aMnRuOWlpY29MSTFMaHBDcGlXZlpxMVZC0gHYAUFVX3lxTE41aVBrZk54MXZTejdYTWM1UnA3ejRkS0psYWVybHdUbDQ0alZwTnlla251aHVPdlhxczZ6ckRmRW5vcTdlX2VrYW9acGNWX2p5aTFVcjM3M1JrYmhsQUR3ZTVQWmE4MTBUMm5WRFNYX3NJLWFkaHd1US1uNC1VLVZrcUdKYkI1RVpTNklRdkxwVFI2a2cxSDJRdy0wS2FucnlySEtxc210N1hPb1Q5VTlSVTJHUmphQjUtQ2N5cENZOHVjYTdUM3EwZm03T2xXZDJyUEIycVNZVw?oc=5,1,2025-12-19 10:50:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Tulsa Police arrest two suspects with $3,500 in stolen goods - KTUL","Thu, 18 Dec 2025 18:19:31 GMT",https://news.google.com/rss/articles/CBMingJBVV95cUxQVG9jN2Rsam1tbV9VVDhTclhjVWc3a0dkYm1WbHYtQzRXVUNNRGdEQldXd21HSDctY010UW9MQ0tGN1Q4Z0ozS3pka3RJN0lJTElFT0JYRjA5N3JXbVU0VW9aVjU4eVRFTXBqNUxoXzFNVzZQbnhvV1JUX2dmX0pMNElvZjA5TkluMl9ES2szUFF1a3B1ckJqY3VyTFdMU3J2eS1uN2RSam9qb1BMaHhqTi1CM214WWdGa0hRbmxDX2RUT0U3Zk13dDVYMHhTN2NoNVNBN3YwUUpaZWl1aGFSN0FfMkt1TXEyS1RYcGRERTRWOTlsNmZNNnlvOFRvSlBIRkNrRE1kSXJhNUtQRkhZeTNmSVBoN1liM21YUnJB?oc=5,1,2025-12-18 18:19:31+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""",Alleged shoplifter accused of $13k spree - SunLive,"Fri, 19 Dec 2025 01:16:00 GMT",https://news.google.com/rss/articles/CBMiiwFBVV95cUxPVTF6MU1HLTNseE5uS2dSc1NhZExQdE92eXZGdW9hTEJXV0hYOUdYVGg1TW1MR1ptZG9SSHZXN1RrazFWaXVpU0lpVTVfdDNJMUtyOWNUMVUxSjJPZFFvcnpIOTBTb1F2aXJSZzdmRGNySy1fTkhPa0kzdnppd0pvUV9MaGNQX2FVZXA0?oc=5,1,2025-12-19 01:16:00+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Sacramento retail theft operations continue with 8 arrests, including juvenile on day 2 - fox40.com","Thu, 18 Dec 2025 15:58:26 GMT",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOdFBLN1g5bEl2bUc5VkVSUnNKOS0xTHAtTXBqMVNrRjc0WTJjVERoSmoxV0RUNWVPTGVNQ1EwdmlfNXNfajRTLW84TmZWU0phMDYxeHk4Tkhubnp6YWZidmVWOGJGcV9QZ0hwY2JPWldMMzBTLVBIS1ZyTzg4aG1zOVQzYWkxczk4SnlEdEZkUzBCZHJpQmhPVzJJXzZfbmZzSkV2VHZUQV9PejlvNEktN3FfVWZkbXlZLTFlSlp1cWdIaHdoMGtkSDdSN1Z2VHVNMDhIdmln0gHbAUFVX3lxTE5RbzAwOW9KSkl5OWtSY1JHVXl1M1luYU9KVmp6MHN4RDZ2TTVwLW1hV1pmNkY3SmY5UXB1VDlyMXY2QkhNUENaLTFpSUxPU0hQTXcwcF9DRV9NejJiZDZrZERkZE5nM3JycV9hUVV4b2xhMjIySDBoN213VVMyUTUxQU0tM215elBScGFMd3EyNHVkY0VQZ0xCRGVudXhYNnNNdmFPWlJaOWlISHl1S2xmS0hRUEgtX1QwX0E4QWNwRHk5NEFxWHltRUo3X29wSWpoUGtvX0czRmR1NA?oc=5,1,2025-12-18 15:58:26+00:00
Shoplifting UK,"""shoplifting gang"" OR ""shoplifting trend"" OR ""pickpocket gang"" OR ""theft from person"" OR ""retail crime"" OR ""shop theft""","Santa, elves sought in alleged Montreal grocery theft described as political act - CHAT News Today","Thu, 18 Dec 2025 18:09:43 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxOa1czbnN6UjE1WUVXWFJkbXUwb0I3UF9udTVWN0FsX0Q1a01jbjB0dVlzcTJjUUgzbG1Xdzc3aHppVERTTFJlbTdNWkdSR2N6emlXNHQydXczSFl1bHVfcGMyQWI2MkZBNHJtWjNROW9LeU13a09uTzVHNk5Oc3daa1Z5ajRNMm5IUV9tMW53MFIzc091V1pGZzB4NVFsVUhBc1pyN1Y2MTk3RURTbjUweHdvVmFUUU0?oc=5,1,2025-12-18 18:09:43+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","5 juveniles arrested in connected to shooting that killed teen, police say - WEAU","Thu, 18 Dec 2025 22:32:00 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxNZk1HOVhmS2tYVFBkLTJJOEpDQ3Q1bHBqQko4TG9VWTNTMnRQN0VZc1EzX3d5S2F3WkRuMnl4Nld0RGF6V3Q4WnNwNjVNWi1qQ2NTNXZwODVEYWY4QWRwUGw1MUlVM05xZkwxcXpGSlV4b0UyT1NQMHNBaUlhRjlrZTN2cVR5eDUtVkM2T2UyMjZ3NkQ1cXlWSFE1VVBSVGYyemfSAbYBQVVfeXFMTS1GS0M5MHpNcTVsSzZNaDFDLWtZOTl0Slo5TU9aXzlJOGdYdjlZeDVhUE9RYkpWNUdsZVI1OFEwSE56UV9pRDVCd1pDTm4yRXJhMzNrTFpwZ3UxZzQ2cTNmOVhrV0FJQ0FwZzFEa0pMQ21IRS1rYURTOEhhUnpvNFJUanJGZ2ZiUE9XLURyMlNqbVFra1FTdVBlRHVVV3ZjaFJEWk1hN1BiSThIZjhnSVZmYVJKemc?oc=5,1,2025-12-18 22:32:00+00:00
Local Town Searches Bicester and Kildare,"(Kildare OR ""Newbridge"" OR ""Bicester"") AND (""protest"" OR ""boycott"" OR ""bomb"" OR ""shooting"" OR ""explosion"" OR ""stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Verdict of 'accidental death' returned for Kildare man who died in ambulance explosion - laois-nationalist.ie,"Thu, 18 Dec 2025 21:02:27 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOWldSLVNVdkltNlRvYW5jU3h0bUxGZWdnWlNmUzczQlZPd291eDlHV1dVc1lzZlZ0dmRVYk1UUGRINUJpZ2NnWEJ1Y1ZPOWE0emxoWTJrS3V0V2Mxek9NancwRG1Yb29ZSktoWlV6Q09DYTRPQm5vc2F2NWtVNEN0SDFNVUVEeGItYWJtaU9pUk96ZUdYSXpxX3FmbndtRTdDa0lMVG42Rnh5MUVKVU53aWRuYnBGcTFSa1JBYkNCSU9mZ2tnYWp3MjcxV1ZlM2k4NFVVZw?oc=5,1,2025-12-18 21:02:27+00:00
Village Search Bicester and Kildare,"( ""Bicester Village"" OR ""BicesterVillage""  OR ""#BicesterVillage""  OR ""Kildare Village"" OR ""KildareVillage"" OR ""#KildareVillage"" )",Kildare village could be in line for 400 new homes - kildare-nationalist.ie,"Fri, 19 Dec 2025 08:02:39 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOQjJwa3JhWTIycVNQVGxjOVktaENhVTZDcnN4dV9ITTVPRENkTG5PZVNzeV9XNXFhOXp4S3NQR2c2WW1QYTlpZTRzbllBZ1FaeGFfSHA1cm5ZaEg4c24xX3ZVc2JoRzV6XzA4ZjVTcENUZW5VR09aX2JOZFBEVkMzYW92SFhiTkZ3UU82dkV3MEF1SElWbkx0ZWh0WWtzU2ZoQnpxYlY1ekpVUQ?oc=5,1,2025-12-19 08:02:39+00:00
Village Search Bicester and Kildare,"( ""Bicester Village"" OR ""BicesterVillage""  OR ""#BicesterVillage""  OR ""Kildare Village"" OR ""KildareVillage"" OR ""#KildareVillage"" )",Chiltern Railways announces festive timetable - Chiltern Railways News,"Thu, 18 Dec 2025 14:00:32 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxOd20xbHJvbk8wQXFvZFZmZ21sYVhiUy1lcC1XLXdnRUt6MDJmbDRHYnc0MTFXYVIzMzd1SVplOFBNTEUwTkZGYTRDQjNFcEpSRTRxdGNQWlQzUTJySS1aaEN0SDJIR2gxZnBRN1NDdEE0Q2JQd2xPZ3lwQzlLYUFuY0hscEtVS3RCZURHMHRTbDQ?oc=5,1,2025-12-18 14:00:32+00:00
Village Search Bicester and Kildare,"( ""Bicester Village"" OR ""BicesterVillage""  OR ""#BicesterVillage""  OR ""Kildare Village"" OR ""KildareVillage"" OR ""#KildareVillage"" )","Inside Gemma McCloskey’s apartment, the Irish designer behind fashion brand Rixo - Extra.ie","Fri, 19 Dec 2025 10:33:51 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQcHg4LXNYRlRMNTl2TGRhMlowTlpLQTlyYjBaU0pfeUt0dTJvLTdmeXV2eS1DSEVtSzB2N1o2VTNlZEJ3NHBETnItUlVkQ0xQbEYwU1JJTFZiZ05MVHFTcUhsTGcxdVdpZjNDZEJMV0dxcnZUV2dadTRXemh5TVM4eEdhWVlQUTN3UGdMOVZvREJ6SnNOa09kd2s5by1YQXBYZ3RibG8xZGt4UQ?oc=5,1,2025-12-19 10:33:51+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",2025 film and high-end TV productions shooting in the UK and Ireland: latest updates - Screen Daily,"Fri, 19 Dec 2025 10:03:52 GMT",https://news.google.com/rss/articles/CBMizAFBVV95cUxOVllHYTRUUm85VzdyLUZnM3R4anZSSm9fd2ItYTBqYjBYemVBUHhBdlRoTEJtTjlCZEJGR1R1RFpwUEF4MzBGZ2Z4SHVxdkMtSGQ2a0FHbHgtTTFsZUdFQlRFcVhIbTdJcUtiQWtIdmNEOHJuMmlMR3NSc3lzQ2dnOERGWFNKRGJSOWpIT0owemZodFhWUWF6QzFKX1BrS24wR2NfLXd5VHYyZ1NVbFpMTmFPOEtuY1MxRlRRSDRCdzdXd2ZHNTlVLV85RG4?oc=5,1,2025-12-19 10:03:52+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Westminster Bridge locked down after bomb squad called to suspicious package - standard.co.uk,"Thu, 18 Dec 2025 17:58:58 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNbzRlNFBwYXc4SXg0T1EwaDEwa1pjRG1WVW9nck52b2xVQWVuWkJ1Q0RaYTNBNFBTYnBmMXliTndsa3EwVjVYVS16eDlQX3RURFdfYmNNbEhtVWJ3Z29Xd2ttYjdJanZKSEFkQzdHbnVrMkhkd3psWkgzbkExS2x4c0ZqczZHbGdHcUJSUEhPTWFuTjlycXM1N09sQnVjaGgxRlVabHNaU29oQ18wUk1hNWM3RzJrUkl4Z0psand3?oc=5,1,2025-12-18 17:58:58+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Murderer stabbed man to death in Clapton after fight about girl - This Is Local London,"Fri, 19 Dec 2025 13:39:36 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNUl1Sk9YUHVuVl9oSzg3WjJvQTRBUjVZelRjVTBYVEZFNFRZbTRIUnFReHNLYjFoYktscVR6MmU2ZGVPSi1KNXoyZWg3Z2lwdnc3Y0QtMTVlNzZsVkJpODdNdHVvUXdJYVg4T05JRU1SZThySVFqTUtEeUhGY1I0YngwallBSTBhcUhaVWxSSF9WRllZTE1YdElHRTM0UEdnRmZUOFZWREdoQQ?oc=5,1,2025-12-19 13:39:36+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Man pleads guilty to stabbing elderly woman, assaulting jail guard - London Free Press","Thu, 18 Dec 2025 23:08:48 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxNM0p1MFJGLVhkVVBpa1ItR0xoTUkycUNlbWIwWk1OdVJRdm05R1FMYWM0aXk3b0ZheEtmdzVaNjZxSjlYejM0aU4zOGxuY3BSTTJvRTRiUV92M3lxV0lmaHBIOWFFYlQ2eEF3ZEpINEE4ZTBkdlBjclJ6c2h6c2ZsWjJuTEVXTzdKWTY1aWJDcnBqbkJrTGRuWFZmXzloLXprWG9F?oc=5,1,2025-12-18 23:08:48+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Police seek to trace man after boy, 15, killed in London stabbing - North Norfolk News","Thu, 18 Dec 2025 14:00:30 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxNSG9hczFVWF92R0MwQnozYk81bzg4S3ZucGdJUXhndlItQl96YWFvSnpBaE9XdkdpZ3VNdUtfQ2dNcElBdlNGQ2tjWlB4M09ET1JMMnhqcFppeHVIb2Q0RXRPQmZ0RGpNNVRna0FMOU14LVNFZ0l1dm1yWHRmWmdjWEFDMXpRa3ZoQ1MtNjJ2NF9pMmRjTEQ4dnFzMmZiSm1Tcmd2MFpOWjRSaE9vXzNB?oc=5,1,2025-12-18 14:00:30+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Indefinite detention for man who stabbed Bega Valley girl, 11 - Bega District News","Fri, 19 Dec 2025 01:41:15 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxNZlRWd3Z1Z1VHTndNVVQ2LXh4VVpLRFBGcjlsNkNzNEpYczUzT3NSMVhHdWdCSHgweTRBRDNYLTNQdUhLWnZjM3NMNm5uNlNJZGw0UWlrVGs2WDgxSXN1a211dHY0a2tid1ZCMVlpU0tUcE1iYTJ6bDZFdTloUHl2eDUtRjFiR3h1allteE5LdjJPUVVlTGRWT3BoaDlRb3M?oc=5,1,2025-12-19 01:41:15+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Remembering Carshalton teacher stabbed to death days before Christmas one year on - This Is Local London,"Fri, 19 Dec 2025 05:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxNZXFmVDN0YzVOcTNRMVZuYTdfOVN2dFlTd0FtUGpoX3B0Z19YU1dsVUlBeVAxX0gyVVo2WmlGSFZHMEpnY0pfbXk1N3Ftb3FaVE95bzNJb1FTSlRaVUdMeU9ybklNenJkUjY1YW14VnhjUWhNT2NDWTFJLWxxb0UzR2JOWVdpeWw5VXdhVEVmUzA4ajdMb29nYjhSUE15QQ?oc=5,1,2025-12-19 05:00:00+00:00
